CALENDAR DATE,CALENDAR TIME,trade_id,SYMBO,LAST PRICE,LAST SHARES,SIDE
09/21/09,40077.54331,7054,F2 ZN\Z09,117.171875,5,1
09/21/09,40077.544,7055,F2 ZN\Z09,117.171875,2,1
09/21/09,40077.54519,7056,F2 ZN\Z09,117.203125,2,0
09/21/09,40077.54519,7057,F2 ZN\Z09,117.203125,4,0
09/21/09,40077.54541,7058,F2 ZN\Z09,117.1875,2,1
09/21/09,40077.54556000001,7059,F2 ZN\Z09,117.1875,2,1
09/21/09,40077.54584,7060,F2 ZN\Z09,117.203125,2,1
09/21/09,40077.55716,7061,F2 ZN\Z09,117.03125,2,1
09/21/09,40077.55723,7062,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55723,7063,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55727,7064,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55727,7065,F2 ZN\Z09,117.015625,1,1
09/21/09,40077.55761,7066,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.55778,7067,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.55868,7068,F2 ZN\Z09,117.03125,2,1
09/21/09,40077.55909,7069,F2 ZN\Z09,116.984375,1,1
09/21/09,40077.55909,7070,F2 ZN\Z09,116.984375,1,1
09/21/09,40077.55956,7071,F2 ZN\Z09,116.984375,2,1
09/21/09,40077.55995,7072,F2 ZN\Z09,117.015625,2,1
09/21/09,40077.56601,7073,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.56601,7074,F2 ZN\Z09,116.9375,1,0
09/21/09,40077.56601,7075,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.56607,7076,F2 ZN\Z09,116.921875,2,0
09/21/09,40077.56636,7077,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.56829,7078,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.56829,7079,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.56919,7080,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.57311000001,7081,F2 ZN\Z09,116.953125,2,1
09/21/09,40077.57497,7082,F2 ZN\Z09,116.90625,2,0
09/21/09,40077.57652,7083,F2 ZN\Z09,116.90625,2,0
09/21/09,40077.57652,7084,F2 ZN\Z09,116.921875,2,0
09/21/09,40077.57652,7085,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.57652,7086,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.57701,7087,F2 ZN\Z09,116.875,2,1
09/21/09,40077.58759,7088,F2 ZN\Z09,116.8125,2,1
09/21/09,40077.58795,7089,F2 ZN\Z09,116.8125,2,1
09/21/09,40077.58853,7090,F2 ZN\Z09,116.828125,2,1
09/21/09,40077.59731000001,7091,F2 ZN\Z09,116.9375,2,0
09/21/09,40077.60768,7092,F2 ZN\Z09,116.90625,3,0
09/21/09,40077.60768,7093,F2 ZN\Z09,116.90625,1,0
09/21/09,40077.60813,7094,F2 ZN\Z09,116.921875,2,1
09/21/09,40077.60809,7095,F2 ZN\Z09,116.90625,2,1
09/21/09,40077.6181,7096,F2 ZN\Z09,116.78125,1,1
09/21/09,40077.61844,7097,F2 ZN\Z09,116.796875,2,1
09/21/09,40077.61892,7098,F2 ZN\Z09,116.8125,1,1
09/21/09,40077.6255,7099,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62499,7100,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62852,7101,F2 ZN\Z09,116.84375,2,0
09/21/09,40077.62944,7102,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.62992,7103,F2 ZN\Z09,116.828125,1,1
09/21/09,40077.63172,7104,F2 ZN\Z09,116.84375,1,1
09/21/09,40077.63342,7105,F2 ZN\Z09,116.84375,1,1
09/21/09,40077.63494,7106,F2 ZN\Z09,116.859375,1,1
09/21/09,40077.63893,7107,F2 ZN\Z09,116.84375,2,0
09/21/09,40077.64936,7108,F2 ZN\Z09,116.953125,1,0
09/21/09,40077.64982,7109,F2 ZN\Z09,116.9375,3,0
09/21/09,40077.65182,7110,F2 ZN\Z09,116.921875,1,0
09/21/09,40077.65977,7111,F2 ZN\Z09,116.921875,1,1
09/21/09,40077.66013,7112,F2 ZN\Z09,116.9375,1,1
09/21/09,40077.67019,7113,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67019,7114,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67064,7115,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.6709,7116,F2 ZN\Z09,116.90625,1,1
09/21/09,40077.67125,7117,F2 ZN\Z09,116.921875,1,1
09/21/09,40077.68086,7118,F2 ZN\Z09,116.890625,1,0
09/21/09,40077.69101,7119,F2 ZN\Z09,116.890625,1,1
09/21/09,40077.70143,7120,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70143,7121,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70143,7122,F2 ZN\Z09,116.875,1,1
09/21/09,40077.70263,7123,F2 ZN\Z09,116.890625,1,1
09/22/09,40078.08871,7124,F2 ZN\Z09,116.875,1,1
09/22/09,40078.09726,7125,F2 ZN\Z09,116.890625,1,0
09/22/09,40078.09753,7126,F2 ZN\Z09,116.875,1,0
09/22/09,40078.09787,7127,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.10767,7128,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.10779,7129,F2 ZN\Z09,116.84375,1,0
09/22/09,40078.11809,7130,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.12515,7131,F2 ZN\Z09,116.84375,2,0
09/22/09,40078.12562,7132,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.12851,7133,F2 ZN\Z09,116.84375,1,1
09/22/09,40078.12989,7134,F2 ZN\Z09,116.859375,3,1
09/22/09,40078.13892,7135,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.13935,7136,F2 ZN\Z09,116.84375,3,0
09/22/09,40078.14246,7137,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.14934,7138,F2 ZN\Z09,116.796875,5,0
09/22/09,40078.14934,7139,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.14969,7140,F2 ZN\Z09,116.78125,3,0
09/22/09,40078.14969,7141,F2 ZN\Z09,116.78125,3,0
09/22/09,40078.15355,7142,F2 ZN\Z09,116.765625,6,0
09/22/09,40078.15975,7143,F2 ZN\Z09,116.765625,1,0
09/22/09,40078.16,7144,F2 ZN\Z09,116.75,1,0
09/22/09,40078.16152,7145,F2 ZN\Z09,116.734375,1,0
09/22/09,40078.191,7146,F2 ZN\Z09,116.796875,7,1
09/22/09,40078.191,7147,F2 ZN\Z09,116.796875,2,1
09/22/09,40078.19238,7148,F2 ZN\Z09,116.8125,11,1
09/22/09,40078.19482,7149,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.19486,7150,F2 ZN\Z09,116.828125,8,1
09/22/09,40078.21184,7151,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.22225,7152,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.22225,7153,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.23268,7154,F2 ZN\Z09,116.828125,2,1
09/22/09,40078.23268,7155,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.23526,7156,F2 ZN\Z09,116.84375,1,1
09/22/09,40078.24309,7157,F2 ZN\Z09,116.84375,2,0
09/22/09,40078.24309,7158,F2 ZN\Z09,116.84375,1,0
09/22/09,40078.24654,7159,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.26392,7160,F2 ZN\Z09,116.8125,3,0
09/22/09,40078.26392,7161,F2 ZN\Z09,116.8125,2,0
09/22/09,40078.28476,7162,F2 ZN\Z09,116.8125,1,0
09/22/09,40078.28476,7163,F2 ZN\Z09,116.8125,1,0
09/22/09,40078.30559,7164,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.31601,7165,F2 ZN\Z09,116.75,1,0
09/22/09,40078.31668,7166,F2 ZN\Z09,116.734375,2,0
09/22/09,40078.32643,7167,F2 ZN\Z09,116.78125,2,0
09/22/09,40078.32728,7168,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.3273,7169,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32771000001,7170,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32803,7171,F2 ZN\Z09,116.765625,1,1
09/22/09,40078.32835,7172,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32859,7173,F2 ZN\Z09,116.78125,1,1
09/22/09,40078.32965,7174,F2 ZN\Z09,116.8125,1,1
09/22/09,40078.33442,7175,F2 ZN\Z09,116.828125,1,1
09/22/09,40078.33684,7176,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.33684,7177,F2 ZN\Z09,116.828125,1,0
09/22/09,40078.34546,7178,F2 ZN\Z09,116.796875,1,0
09/22/09,40078.34726,7179,F2 ZN\Z09,116.71875,5,0
09/22/09,40078.34726,7180,F2 ZN\Z09,116.71875,2,0
09/22/09,40078.34726,7181,F2 ZN\Z09,116.71875,3,0
09/22/09,40078.3477,7182,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34766,7183,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34777,7184,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.34783,7185,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.3479,7186,F2 ZN\Z09,116.734375,1,1
09/22/09,40078.35767,7187,F2 ZN\Z09,116.703125,3,0
09/22/09,40078.36389,7188,F2 ZN\Z09,116.671875,3,0
09/22/09,40078.3681,7189,F2 ZN\Z09,116.6875,1,0
09/22/09,40078.36935,7190,F2 ZN\Z09,116.671875,3,0
09/22/09,40078.38847,7191,F2 ZN\Z09,116.734375,3,1
09/22/09,40078.38893,7192,F2 ZN\Z09,116.75,3,1
09/22/09,40078.38893,7193,F2 ZN\Z09,116.75,3,1
09/22/09,40078.39076,7194,F2 ZN\Z09,116.765625,3,1
09/22/09,40078.39273,7195,F2 ZN\Z09,116.859375,2,1
09/22/09,40078.39273,7196,F2 ZN\Z09,116.859375,1,1
09/22/09,40078.39927,7197,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.39927,7198,F2 ZN\Z09,116.921875,1,1
09/22/09,40078.39927,7199,F2 ZN\Z09,116.921875,3,1
09/22/09,40078.39934,7200,F2 ZN\Z09,116.9375,5,0
09/22/09,40078.40003,7201,F2 ZN\Z09,116.953125,2,1
09/22/09,40078.40003,7202,F2 ZN\Z09,116.953125,1,1
09/22/09,40078.40086,7203,F2 ZN\Z09,116.96875,3,1
09/22/09,40078.40164,7204,F2 ZN\Z09,116.921875,3,0
09/22/09,40078.40984,7205,F2 ZN\Z09,117.015625,2,0
09/22/09,40078.41966,7206,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.41993,7207,F2 ZN\Z09,117.125,2,0
09/22/09,40078.41993,7208,F2 ZN\Z09,117.125,1,0
09/22/09,40078.42014,7209,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.42017,7210,F2 ZN\Z09,117.109375,3,0
09/22/09,40078.42024,7211,F2 ZN\Z09,117.09375,3,0
09/22/09,40078.42024,7212,F2 ZN\Z09,117.09375,5,0
09/22/09,40078.42401,7213,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42401,7214,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42401,7215,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.42503,7216,F2 ZN\Z09,117.0625,3,1
09/22/09,40078.42582,7217,F2 ZN\Z09,117.09375,3,1
09/22/09,40078.42735,7218,F2 ZN\Z09,117.03125,1,1
09/22/09,40078.42735,7219,F2 ZN\Z09,117.03125,2,1
09/22/09,40078.4278,7220,F2 ZN\Z09,117.015625,2,1
09/22/09,40078.4278,7221,F2 ZN\Z09,117.015625,1,1
09/22/09,40078.42788,7222,F2 ZN\Z09,117.015625,1,1
09/22/09,40078.4306,7223,F2 ZN\Z09,117.046875,5,0
09/22/09,40078.43094,7224,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.44107,7225,F2 ZN\Z09,117.03125,2,0
09/22/09,40078.44107,7226,F2 ZN\Z09,117.03125,2,0
09/22/09,40078.44121000001,7227,F2 ZN\Z09,117.015625,4,0
09/22/09,40078.45625,7228,F2 ZN\Z09,117.078125,1,1
09/22/09,40078.457,7229,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.45711,7230,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.4578,7231,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.46185,7232,F2 ZN\Z09,117.0625,1,0
09/22/09,40078.46185,7233,F2 ZN\Z09,117.0625,1,0
09/22/09,40078.46221000001,7234,F2 ZN\Z09,117.046875,1,1
09/22/09,40078.46228,7235,F2 ZN\Z09,117.046875,7,1
09/22/09,40078.46697,7236,F2 ZN\Z09,117.0625,1,1
09/22/09,40078.47226,7237,F2 ZN\Z09,117.0625,5,0
09/22/09,40078.47399,7238,F2 ZN\Z09,117.046875,1,0
09/22/09,40078.48267,7239,F2 ZN\Z09,117.078125,3,0
09/22/09,40078.48267,7240,F2 ZN\Z09,117.078125,3,0
09/22/09,40078.48378,7241,F2 ZN\Z09,117.0625,3,0
09/22/09,40078.50346,7242,F2 ZN\Z09,116.984375,1,1
09/22/09,40078.50351,7243,F2 ZN\Z09,116.953125,1,1
09/22/09,40078.50363,7244,F2 ZN\Z09,116.96875,3,1
09/22/09,40078.50363,7245,F2 ZN\Z09,116.96875,1,1
09/22/09,40078.50373,7246,F2 ZN\Z09,116.984375,1,1
09/22/09,40078.514,7247,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.51965,7248,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.52434,7249,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.52477,7250,F2 ZN\Z09,116.90625,2,1
09/22/09,40078.5248,7251,F2 ZN\Z09,116.921875,2,1
09/22/09,40078.5288,7252,F2 ZN\Z09,116.875,2,0
09/22/09,40078.54517,7253,F2 ZN\Z09,116.921875,1,0
09/22/09,40078.54517,7254,F2 ZN\Z09,116.921875,2,0
09/22/09,40078.54582,7255,F2 ZN\Z09,116.90625,3,0
09/22/09,40078.54962,7256,F2 ZN\Z09,116.875,1,0
09/22/09,40078.54987,7257,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.54987,7258,F2 ZN\Z09,116.859375,1,0
09/22/09,40078.56721,7259,F2 ZN\Z09,117.046875,3,1
09/22/09,40078.5681,7260,F2 ZN\Z09,117.0625,3,1
09/22/09,40078.56852,7261,F2 ZN\Z09,117.078125,3,1
09/22/09,40078.56949,7262,F2 ZN\Z09,117.109375,3,1
09/22/09,40078.57644,7263,F2 ZN\Z09,117.15625,4,0
09/22/09,40078.57644,7264,F2 ZN\Z09,117.15625,3,0
09/22/09,40078.57644,7265,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.58685,7266,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.59727,7267,F2 ZN\Z09,117.15625,1,0
09/22/09,40078.61143,7268,F2 ZN\Z09,117.140625,2,0
09/22/09,40078.70194,7269,F2 ZN\Z09,117.109375,2,1
09/22/09,40078.70207,7270,F2 ZN\Z09,117.109375,1,1
09/22/09,40078.70706,7271,F2 ZN\Z09,117.109375,3,1
09/23/09,40079.08684,7272,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.08684,7273,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.09881,7274,F2 ZN\Z09,117.03125,2,0
09/23/09,40079.20142,7275,F2 ZN\Z09,117.0,3,1
09/23/09,40079.20142,7276,F2 ZN\Z09,117.0,1,1
09/23/09,40079.20235,7277,F2 ZN\Z09,117.015625,1,1
09/23/09,40079.21184,7278,F2 ZN\Z09,117.03125,3,0
09/23/09,40079.21184,7279,F2 ZN\Z09,117.03125,1,0
09/23/09,40079.21218,7280,F2 ZN\Z09,117.015625,1,0
09/23/09,40079.22226,7281,F2 ZN\Z09,116.96875,2,1
09/23/09,40079.22263,7282,F2 ZN\Z09,116.984375,4,1
09/23/09,40079.23267,7283,F2 ZN\Z09,116.96875,1,1
09/23/09,40079.2431,7284,F2 ZN\Z09,117.0,2,0
09/23/09,40079.24324,7285,F2 ZN\Z09,116.984375,2,0
09/23/09,40079.252,7286,F2 ZN\Z09,116.96875,2,0
09/23/09,40079.25351,7287,F2 ZN\Z09,116.953125,2,1
09/23/09,40079.25351,7288,F2 ZN\Z09,116.953125,3,1
09/23/09,40079.26392,7289,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.26392,7290,F2 ZN\Z09,116.9375,1,0
09/23/09,40079.26419,7291,F2 ZN\Z09,116.921875,1,0
09/23/09,40079.2647,7292,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.26613,7293,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26885,7294,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26889,7295,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.26948,7296,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.26964,7297,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.27011000001,7298,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27047,7299,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27084,7300,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27434,7301,F2 ZN\Z09,116.921875,2,0
09/23/09,40079.27522,7302,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27533,7303,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.2756,7304,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.2764,7305,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27644,7306,F2 ZN\Z09,116.890625,1,1
09/23/09,40079.27705,7307,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.27713,7308,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.28476,7309,F2 ZN\Z09,116.875,4,0
09/23/09,40079.29518,7310,F2 ZN\Z09,116.921875,2,0
09/23/09,40079.29594,7311,F2 ZN\Z09,116.90625,4,0
09/23/09,40079.30088,7312,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.301,7313,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.30555,7314,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.30613,7315,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.3075,7316,F2 ZN\Z09,116.90625,1,1
09/23/09,40079.316,7317,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.31633,7318,F2 ZN\Z09,116.921875,4,0
09/23/09,40079.3173,7319,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.31755,7320,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.31772,7321,F2 ZN\Z09,116.921875,1,1
09/23/09,40079.32643,7322,F2 ZN\Z09,116.96875,2,0
09/23/09,40079.32695,7323,F2 ZN\Z09,116.953125,1,0
09/23/09,40079.32695,7324,F2 ZN\Z09,116.953125,1,0
09/23/09,40079.33458,7325,F2 ZN\Z09,116.9375,2,0
09/23/09,40079.33684,7326,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.33685,7327,F2 ZN\Z09,116.890625,4,1
09/23/09,40079.33709,7328,F2 ZN\Z09,116.90625,7,1
09/23/09,40079.34004,7329,F2 ZN\Z09,116.921875,6,1
09/23/09,40079.34728,7330,F2 ZN\Z09,116.875,1,1
09/23/09,40079.35767,7331,F2 ZN\Z09,116.75,1,0
09/23/09,40079.35775,7332,F2 ZN\Z09,116.734375,3,0
09/23/09,40079.3681,7333,F2 ZN\Z09,116.8125,2,1
09/23/09,40079.3681,7334,F2 ZN\Z09,116.8125,1,1
09/23/09,40079.37325,7335,F2 ZN\Z09,116.828125,1,1
09/23/09,40079.38893,7336,F2 ZN\Z09,116.90625,2,0
09/23/09,40079.38893,7337,F2 ZN\Z09,116.90625,2,0
09/23/09,40079.38899,7338,F2 ZN\Z09,116.890625,2,0
09/23/09,40079.39934,7339,F2 ZN\Z09,116.9375,1,0
09/23/09,40079.39934,7340,F2 ZN\Z09,116.9375,3,0
09/23/09,40079.40976,7341,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.40976,7342,F2 ZN\Z09,116.890625,2,1
09/23/09,40079.41118,7343,F2 ZN\Z09,116.90625,2,1
09/23/09,40079.41772,7344,F2 ZN\Z09,117.015625,20,0
09/23/09,40079.41921,7345,F2 ZN\Z09,117.0,4,1
09/23/09,40079.44342,7346,F2 ZN\Z09,117.125,4,0
09/23/09,40079.45143,7347,F2 ZN\Z09,117.234375,1,0
09/23/09,40079.45143,7348,F2 ZN\Z09,117.234375,5,0
09/23/09,40079.45143,7349,F2 ZN\Z09,117.234375,3,0
09/23/09,40079.45143,7350,F2 ZN\Z09,117.234375,1,0
09/23/09,40079.45143,7351,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,7352,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,7353,F2 ZN\Z09,117.234375,2,0
09/23/09,40079.45143,7354,F2 ZN\Z09,117.234375,3,0
09/23/09,40079.45315,7355,F2 ZN\Z09,117.21875,4,0
09/23/09,40079.45315,7356,F2 ZN\Z09,117.21875,5,0
09/23/09,40079.47233,7357,F2 ZN\Z09,117.265625,1,1
09/23/09,40079.48323,7358,F2 ZN\Z09,117.15625,2,1
09/23/09,40079.4835,7359,F2 ZN\Z09,117.140625,2,1
09/23/09,40079.4836,7360,F2 ZN\Z09,117.15625,2,1
09/23/09,40079.48396000001,7361,F2 ZN\Z09,117.171875,2,1
09/23/09,40079.48502,7362,F2 ZN\Z09,117.125,2,1
09/23/09,40079.48542,7363,F2 ZN\Z09,117.125,2,1
09/23/09,40079.48673,7364,F2 ZN\Z09,117.125,2,1
09/23/09,40079.49033,7365,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49033,7366,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49053,7367,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49053,7368,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49121,7369,F2 ZN\Z09,117.109375,2,1
09/23/09,40079.49135,7370,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49135,7371,F2 ZN\Z09,117.109375,1,1
09/23/09,40079.49147,7372,F2 ZN\Z09,117.125,2,1
09/23/09,40079.49147,7373,F2 ZN\Z09,117.125,2,1
09/23/09,40079.4931,7374,F2 ZN\Z09,117.125,1,1
09/23/09,40079.4931,7375,F2 ZN\Z09,117.125,1,1
09/23/09,40079.49451,7376,F2 ZN\Z09,117.140625,1,1
09/23/09,40079.50417,7377,F2 ZN\Z09,117.125,2,1
09/23/09,40079.50423,7378,F2 ZN\Z09,117.125,2,1
09/23/09,40079.5043,7379,F2 ZN\Z09,117.125,2,1
09/23/09,40079.51393,7380,F2 ZN\Z09,117.1875,2,0
09/23/09,40079.51393,7381,F2 ZN\Z09,117.1875,2,0
09/23/09,40079.51412,7382,F2 ZN\Z09,117.171875,2,0
09/23/09,40079.52434,7383,F2 ZN\Z09,117.1875,3,0
09/23/09,40079.52434,7384,F2 ZN\Z09,117.1875,1,0
09/23/09,40079.52443,7385,F2 ZN\Z09,117.171875,1,0
09/23/09,40079.53476,7386,F2 ZN\Z09,117.203125,3,0
09/23/09,40079.53476,7387,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,7388,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,7389,F2 ZN\Z09,117.203125,2,0
09/23/09,40079.53476,7390,F2 ZN\Z09,117.203125,3,0
09/23/09,40079.53476,7391,F2 ZN\Z09,117.203125,7,0
09/23/09,40079.54518,7392,F2 ZN\Z09,116.953125,9,1
09/23/09,40079.54527,7393,F2 ZN\Z09,116.96875,11,1
09/23/09,40079.54541,7394,F2 ZN\Z09,116.984375,9,1
09/23/09,40079.5469,7395,F2 ZN\Z09,116.90625,2,1
09/23/09,40079.54695,7396,F2 ZN\Z09,116.921875,2,1
09/23/09,40079.55559,7397,F2 ZN\Z09,116.84375,1,1
09/23/09,40079.55559,7398,F2 ZN\Z09,116.84375,6,1
09/23/09,40079.55568,7399,F2 ZN\Z09,116.859375,2,1
09/23/09,40079.55569,7400,F2 ZN\Z09,116.859375,5,1
09/23/09,40079.5568,7401,F2 ZN\Z09,116.875,4,1
09/23/09,40079.55698,7402,F2 ZN\Z09,116.875,3,1
09/23/09,40079.56601,7403,F2 ZN\Z09,116.890625,2,0
09/23/09,40079.56604,7404,F2 ZN\Z09,116.875,2,0
09/23/09,40079.56616,7405,F2 ZN\Z09,116.859375,2,0
09/23/09,40079.57644,7406,F2 ZN\Z09,116.859375,1,0
09/23/09,40079.58684,7407,F2 ZN\Z09,116.828125,1,1
09/23/09,40079.59301,7408,F2 ZN\Z09,116.6875,5,0
09/23/09,40079.59726,7409,F2 ZN\Z09,116.90625,6,0
09/23/09,40079.59726,7410,F2 ZN\Z09,116.90625,7,0
09/23/09,40079.59726,7411,F2 ZN\Z09,116.90625,6,0
09/23/09,40079.60769,7412,F2 ZN\Z09,117.40625,6,0
09/23/09,40079.60769,7413,F2 ZN\Z09,117.390625,7,0
09/23/09,40079.60776,7414,F2 ZN\Z09,117.375,6,0
09/23/09,40079.6181,7415,F2 ZN\Z09,117.3125,3,0
09/23/09,40079.6181,7416,F2 ZN\Z09,117.3125,2,0
09/23/09,40079.6181,7417,F2 ZN\Z09,117.3125,3,0
09/23/09,40079.62852,7418,F2 ZN\Z09,117.390625,1,0
09/23/09,40079.62857,7419,F2 ZN\Z09,117.375,2,0
09/23/09,40079.63169,7420,F2 ZN\Z09,117.390625,2,1
09/23/09,40079.63231,7421,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.63231,7422,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.63287,7423,F2 ZN\Z09,117.40625,2,1
09/23/09,40079.63344,7424,F2 ZN\Z09,117.359375,1,0
09/23/09,40079.63894,7425,F2 ZN\Z09,117.34375,6,0
09/23/09,40079.63894,7426,F2 ZN\Z09,117.34375,4,0
09/23/09,40079.64935,7427,F2 ZN\Z09,117.34375,1,1
09/23/09,40079.65176,7428,F2 ZN\Z09,117.359375,2,1
09/23/09,40079.65306,7429,F2 ZN\Z09,117.375,1,1
09/23/09,40079.65899,7430,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.65899,7431,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.65977,7432,F2 ZN\Z09,117.390625,1,1
09/23/09,40079.6591,7433,F2 ZN\Z09,117.40625,2,1
09/23/09,40079.65977,7434,F2 ZN\Z09,117.390625,5,1
09/23/09,40079.65977,7435,F2 ZN\Z09,117.390625,4,1
09/23/09,40079.66009,7436,F2 ZN\Z09,117.40625,4,1
09/24/09,40080.08684,7437,F2 ZN\Z09,117.5,1,1
09/24/09,40080.08742,7438,F2 ZN\Z09,117.515625,3,1
09/24/09,40080.09424,7439,F2 ZN\Z09,117.53125,1,1
09/24/09,40080.09725,7440,F2 ZN\Z09,117.5625,1,1
09/24/09,40080.09725,7441,F2 ZN\Z09,117.5625,2,1
09/24/09,40080.09801,7442,F2 ZN\Z09,117.578125,1,1
09/24/09,40080.10768,7443,F2 ZN\Z09,117.578125,2,0
09/24/09,40080.10819,7444,F2 ZN\Z09,117.5625,3,0
09/24/09,40080.11469,7445,F2 ZN\Z09,117.546875,2,0
09/24/09,40080.14934,7446,F2 ZN\Z09,117.546875,5,0
09/24/09,40080.15975,7447,F2 ZN\Z09,117.5625,2,0
09/24/09,40080.17017,7448,F2 ZN\Z09,117.5625,3,0
09/24/09,40080.17017,7449,F2 ZN\Z09,117.5625,1,0
09/24/09,40080.17612,7450,F2 ZN\Z09,117.546875,1,0
09/24/09,40080.18059,7451,F2 ZN\Z09,117.53125,1,0
09/24/09,40080.19101,7452,F2 ZN\Z09,117.53125,4,0
